file|split|txt|ipa
CZ015_9|train|v závěru roku devatenáct set devadesát tři se se zájemci o dodávku zařízení stomatologické ordinace doslova roztrhl pytel|v zaːvjeru roku devatenaːtst sed devadesaːt tr̝̊i se se zaːjemtsi ododaːfku zar̝iːzeɲiː stomatoloɡitskeː ordinatse doslova rostr̩hl̩ pitel 
CZ015_10|train|formed loni dodal třináct kompletních ordinací z toho jedenáct ve dvou posledních měsících roku|formed loɲi dodal tr̝̊inaːtst kompletɲiːx ordinatsiː s toho jedenaːtst ve dvoʊ posledɲiːx mɲesiːtsiːx roku 
CZ015_11|train|stomatologové si o výhodách kombinace rychlé dodávky a leasingových plateb řekli mezi sebou|stomatoloɡoveː si oviːhodaːx kombinatse rixleː dodaːfki a leasiŋɡoviːx plateb r̝ekli mezi seboʊ 
CZ015_12|train|hodně pomohla i osvěta partnerů z leasingové společnosti při akcích stomatologické komory|hodɲe pomohla i osvjeta partneruː s leasiŋɡoveː spoletʃnosci pr̝̊iaktsiːx stomatoloɡitskeː komori 
CZ015_13|train|úspěch podnikání založili ve formed také na perfektních servisních službách|uːspjex podɲikaːɲiː zaloʒili ve formet takeː naperfektɲiːx servisɲiːx sluʒbaːx 
CZ015_14|train|ty tvoří v ročním obratu dvou set milionů až polovinu|ti tvor̝iː v rotʃɲiːm obratu dvoʊ set milionuː aʃ polovinu 
CZ015_15|train|druhá polovina připadá na dodávky pěti sortimentů zdravotnické techniky které firma nakupuje v české republice i v zahraničí|druhaː polovina pr̝̊ipadaː nadodaːfki pjeci sortimentuː zdravotɲitskeː texɲiki ktereː firma nakupuje v tʃeskeː republitse i v zahraɲitʃiː 
CZ015_16|train|servisní služby zajišťuje třicet pět techniků jejichž pracoviště jsou lokalizována vždy v místě nejvyššího zájmu klientů|servisɲiː sluʒbi zajiʃcuje tr̝̊itset pjet texɲikuː jejixʃ pratsoviʃce jsoʊ lokalizovaːna vʒdi v miːsce neɪviʃʃiːho zaːjmu klientuː 
CZ015_17|train|centrála vše eviduje zejména kontrolní elektrické zkoušky předepsané vyhláškami a kontrolované inspektorátem bezpečnosti práce|tsentraːla fʃe eviduje zeɪmeːna kontrolɲiː elektritskeː skoʊʃki pr̝̊edepsaneː vihlaːʃkami a kontrolovaneː inspektoraːtem bespetʃnosci praːtse 
CZ015_18|train|technici se musí pravidelně školit buďto přímo u své firmy nebo u výrobců zdravotnických zařízení|texɲitsi se musiː pravidelɲe ʃkolid bucto pr̝̊iːmo u sveː firmi nebo u viːroptsuː zdravotɲitskiːɣ zar̝iːzeɲiː 
CZ015_19|train|je to nutné kvůli certifikaci i zajišťování smluvního servisu|je to nutneː kvuːli tsertifikatsi i zajiʃcovaːɲiː smluvɲiːho servisu 
CZ015_20|train|jinak by jim výrobci vypověděli smlouvy|jinak bi jim viːroptsi vipovjeɟeli smloʊvi 
CZ015_21|train|ale například u slovenských výrobců si musí formed hradit všechny náklady spojené se školením kdežto v české republice si hradí jen poměrnou část|ale napr̝̊iːklad u slovenskiːx viːroptsuː si musiː formet hraɟit fʃexni naːkladi spojeneː se ʃkoleɲiːm kdeʃto v tʃeskeː republitse si hraɟiː jen pomɲernoʊ tʃaːst 
CZ015_22|train|formed má v současnosti na severu moravy na sto padesát zákazníků u nichž zajišťuje servisní služby smluvním způsobem|formed maː v soʊtʃasnosci naseveru moravi nasto padesaːd zaːkazɲiːkuː u ɲiɣʒ zajiʃcuje servisɲiː sluʒbi smluvɲiːm spuːsobem 
CZ015_23|train|smluvní systém znamená že klient platí firmě měsíční paušál|smluvɲiː sisteːm znamenaː ʒe klient placiː firmɲe mɲesiːtʃɲiː paʊʃaːl 
CZ015_24|train|jeho výše je závislá na typu zařízení jeho stáří úrovni využívání a nutných servisních nákladech|jeho viːʃe je zaːvislaː natipu zar̝iːzeɲiː jeho staːr̝iː uːrovɲi viuʒiːvaːɲiː a nutniːx servisɲiːx naːkladex 
CZ015_25|train|všechny okolnosti servisní technik zná|fʃexni okolnosci servisɲiː texɲik znaː 
CZ015_26|train|má li zubní souprava chiradent pořizovací hodnotu tři sta tisíc korun cena za servis je čtyři sta padesát korun|maː li zubɲiː soʊprava xiradent por̝izovatsiː hodnotu tr̝̊i sta cisiːts korun tsena zaservis je tʃtir̝i sta padesaːt korun 
CZ015_27|train|smlouva počítá s postupným opotřebením soupravy nutností některé díly vyměňovat i s cestovními náklady|smloʊva potʃiːtaː s postupniːm opotr̝̊ebeɲiːm soʊpravi nutnosciː ɲektereː ɟiːli vimɲeɲovat i s tsestovɲiːmi naːkladi 
CZ015_28|train|vše lékaři předem propočte aby bylo zřejmé kdy se ještě vyplácí servis starého zařízení a kdy jeho výměna|fʃe leːkar̝i pr̝̊edem propotʃte abi bilo zr̝eɪmeː kdi se jeʃce viplaːtsiː servis stareːho zar̝iːzeɲiː a kdi jeho viːmɲena 
CZ015_29|train|pokud formed nesplní podmínky smlouvy v rychlosti opravy pošle zákazníkovi dobropis a ten má opravu zdarma|pokut formed nespl̩ɲiː podmiːŋki smloʊvi v rixlosci opravi poʃle zaːkazɲiːkovi dobropis a ten maː opravu zdarma 
CZ015_30|train|kvalita znaleckých posudků kolísá|kvalita znaletskiːx posutkuː koliːsaː 
CZ015_31|train|slovo padělek je strašák který při investování do obrázků trápí i ostřílené sběratele|slovo paɟelek je straʃaːk kteriː pr̝̊i investovaːɲiː doobraːskuː traːpiː i ostr̝̊iːleneː zbjeratele 
CZ015_32|train|vědí si s tím rady odborníci|vjeɟiː si s ciːm radi odborɲiːtsi 
CZ015_33|train|jste členem komise pro výkup starožitností která vykupuje cenná umělecká díla od starožitníků v rámci předkupního práva pro muzea a galerie|jste tʃlenem komise proviːkup staroʒitnosciː kteraː vikupuje tsenaː umɲeletskaː ɟiːla ot staroʒitɲiːkuː v raːmtsi pr̝̊etkupɲiːho praːva promuzea a ɡalerije 
CZ015_34|train|co když narazí na padělek|tso kdiʒ naraziː napaɟelek 
CZ015_35|train|upozorníme starožitníka ale on není povinen náš názor respektovat|upozorɲiːme staroʒitɲiːka ale on neɲiː povinen naːʃ naːzor respektovat 
CZ015_36|train|proto také nezodpovídáme a nemůžeme zodpovídat za kvalitu a pravost věcí které nabízí|proto takeː nezotpoviːdaːme a nemuːʒeme zotpoviːdad zakvalitu a pravost vjetsiː ktereː nabiːziː 
CZ015_37|train|některá starožitnictví se s námi radí|ɲekteraː staroʒitɲitstviː se s naːmi raɟiː 
CZ015_38|train|takže se může klidně stát že člověk koupí obraz se znaleckým posudkem a bude to padělek|takʒe se muːʒe klidɲe staːt ʒe tʃlovjek koʊpiː obras se znaletskiːm posutkem a bude to paɟelek 
CZ015_39|train|to nelze vyloučit|to nelze viloʊtʃit 
CZ015_40|train|je možné odnést obrázek na posouzení do národní galerie|je moʒneː odneːst obraːzek na posoʊzeɲiː donaːrodɲiː ɡalerije 
CZ015_41|train|národní galerie to normálně neprovádí|naːrodɲiː ɡalerije to normaːlɲe neprovaːɟiː 
CZ015_42|train|dělá to pouze v případě kdy je jí obraz nabídnut k odkoupení případně na vyžádání státních institucí|ɟelaː to poʊze v pr̝̊iːpaɟe kdi je jiː obraz nabiːdnut k otkoʊpeɲiː pr̝̊iːpadɲe na viʒaːdaːɲiː staːtɲiːx institutsiː 
CZ015_43|train|pracovníci národní galerie nemohou vystupovat jako soudní znalci|pratsovɲiːtsi naːrodɲiː ɡalerije nemohoʊ vistupovat jako soʊdɲiː znaltsi 
CZ015_44|train|neexistuje tedy cesta jak spolehlivě zjistit zda je dílo pravé|neeksistuje tedi tsesta jak spolehlivje zjiscid zda je ɟiːlo praveː 
CZ015_45|train|metody používající rentgen a křemíkové lampy dokáží leccos identifikovat|metodi poʊʒiːvajiːtsiː rendɡen a kr̝̊emiːkoveː lampi dokaːʒiː letstsos identifikovat 
CZ015_46|train|stáří obrazu se rozborem barev určí spolehlivě|staːr̝iː obrazu se rozborem barev urtʃiː spolehlivje 
CZ015_47|train|provádějí to restaurátoři ale je to dost drahé|provaːɟejiː to restaʊraːtor̝i ale je to dozd draheː 
CZ015_48|train|tak jako v jiných oborech podnikání jistě i v starožitnostech existují solidní a méně solidní firmy|tak jako v jiniːx oborex podɲikaːɲiː jisce i v staroʒitnostex eksistujiː solidɲiː a meːɲe solidɲiː firmi 
CZ015_49|train|že prodává třeba bazarové věci tedy partiovky|ʒe prodaːvaː tr̝̊eba bazaroveː vjetsi tedi parciofki 
CZ015_50|train|to je všechno otázka zkušeností|to je fʃexno otaːska skuʃenosciː 
CZ015_51|train|sběratel kterým se však člověk stává až po určité době po úspěších i neúspěších většinou dokáže tyto podniky rozlišit|zbjeratel kteriːm se fʃak tʃlovjek staːvaː aʃ pourtʃiteː dobje pouːspjeʃiːx i neuːspjeʃiːx vjetʃinoʊ dokaːʒe tito podɲiki rozliʃit 
CZ015_52|train|ale téměř každý sběratel někdy naletěl|ale teːmɲer̝ kaʒdiː zbjeratel ɲekdi nalecel 
CZ015_53|train|s čím ještě by měl být obeznámen člověk který si chce koupit obrázek|s tʃiːm jeʃce bi mɲel biːt obeznaːmen tʃlovjek kteriː si xtse koʊpit obraːzek 
CZ015_54|train|uvidí li věc která bude signovaná známým jménem bylo by dobré si srovnat v publikaci jako je třeba rukověť sběratele od augusty způsob podpisu|uviɟiː li vjets kteraː bude siɡnovanaː znaːmiːm jmeːnem bilo bi dobreː si srovnat v publikatsi jako je tr̝̊eba rukovjeɟ zbjeratele odaʊɡusti spuːsop potpisu 
CZ015_55|train|existují naprosto naivní padělky kdy se tam prostě napíše mánes a často to projde|eksistujiː naprosto naivɲiː paɟelki kdi se tam prosce napiːʃe maːnes a tʃasto to projde 
CZ015_56|train|člověk musí být každopádně velice opatrný a pokud se sám nevyzná poradit se s nějakým sběratelem výtvarníkem či restaurátorem|tʃlovjek musiː biːt kaʒdopaːdɲe velitse opatr̩niː a pokut se saːm neviznaː poraɟit se s ɲejakiːm zbjeratelem viːtvarɲiːkem tʃi restaʊraːtorem 
CZ015_57|train|zhodnoťte šance čtenáře přijít levně k unikátní věci|shodnocte ʃantse tʃtenaːr̝e pr̝̊ijiːt levɲe k uɲikaːtɲiː vjetsi 
CZ015_58|train|pokud jde o staré umění je malá naděje že by objevil u starožitníka zapomenutý předmět|pokud jde ostareː umɲeɲiː je malaː naɟeje ʒe bi objevil u staroʒitɲiːka zapomenutiː pr̝̊edmɲet 
CZ015_59|train|o tom se sice občas píše v novinách ale ve skutečnosti tomu tak nebývá|otom se sitse optʃas piːʃe v novinaːx ale ve skutetʃnosci tomu tak nebiːvaː 
CZ015_60|train|dnes je také mnohem menší šance že by se něco zajímavého dalo objevit třeba na venkově protože ten systematicky objíždí řada překupníků|dnes je takeː mnohem menʃiː ʃantse ʒe bi se ɲetso zajiːmaveːho dalo objevit tr̝̊eba naveŋkovje protoʒe ten sistematitski objiːʒɟiː r̝ada pr̝̊ekupɲiːkuː 
CZ015_61|train|rok s databankou pracovních příležitostí manažerského svazového fondu|rok s databaŋkoʊ pratsovɲiːx pr̝̊iːleʒitosciː manaʒerskeːho svazoveːho fondu 
CZ015_62|train|jeho datová základna pracovních příležitostí za více než rok existence obsahuje přes sto zájemců o změnu zaměstnání|jeho datovaː zaːkladna pratsovɲiːx pr̝̊iːleʒitosciː zaviːtse neʒ rok eksistentse opsahuje pr̝̊es sto zaːjemtsuː ozmɲenu zamɲestnaːɲiː 
CZ015_63|train|jejich důvody jsou různé od připravované reorganizace přes nespokojenost v dosavadním zařazení až po snahu o lepší uplatnění svých schopností|jejiɣ duːvodi jsoʊ ruːzneː ot pr̝̊ipravovaneː reorɡanizatse pr̝̊es nespokojenost v dosavadɲiːm zar̝azeɲiː aʃ posnahu olepʃiː uplatɲeɲiː sviːx sxopnosciː 
CZ015_64|train|z analýzy databáze vyplývá že je složena z řídících pracovníků v celé šíři produktivního věkového spektra|s analiːzi databaːze vipliːvaː ʒe je sloʒena s r̝iːɟiːtsiːx pratsovɲiːkuː v tseleː ʃiːr̝i produktivɲiːho vjekoveːho spektra 
CZ015_65|train|přes sedmdesát procent jich však je ve věku třicet pět až čtyřicet pět let tedy ve věku kdy manažeři dosahují vrcholu své činnosti|pr̝̊es sedmdesaːt protsent jix fʃak je ve vjeku tr̝̊itset pjet aʃ tʃtir̝itset pjet let tedi ve vjeku kdi manaʒer̝i dosahujiː vr̩xolu sveː tʃinosci 
CZ015_66|train|prostor pro široké uplatnění jim otevírají i jejich znalosti cizích jazyků|prostor proʃirokeː uplatɲeɲiː jim oteviːrajiː i jejiɣ znalosci tsiziːx jazikuː 
CZ015_67|train|obtížněji hledají své uplatnění manažeři starší čtyřicet pět let kterým neznalost cizích jazyků brání plně využit své organizační a odborné schopnosti|opciːʒɲeji hledajiː sveː uplatɲeɲiː manaʒer̝i starʃiː tʃtir̝itset pjet let kteriːm neznalost tsiziːx jazikuː braːɲiː pl̩ɲe viuʒit sveː orɡanizatʃɲiː a odborneː sxopnosci 
CZ015_68|train|dále jen třicet procent uchazečů je ochotno pracovat do třiceti kilometrů od místa trvalého bydliště a po celé české republice jen okolo dvaceti procent|daːle jen tr̝̊itset protsent uxazetʃuː je oxotno pratsovad dotr̝̊itseci kilometruː odmiːsta tr̩valeːho bidliʃce a potseleː tʃeskeː republitse jen okolo dvatseci protsent 
CZ015_69|train|přispívá k tomu fakt že firmy nabízející manažerům pracovní místo je nedostatečně hmotně stimulují a motivují aby byli ochotni dojíždět do zaměstnání i několik desítek kilometrů od svého trvalého bydliště|pr̝̊ispiːvaː k tomu fakt ʒe firmi nabiːzejiːtsiː manaʒeruːm pratsovɲiː miːsto je nedostatetʃɲe hmotɲe stimulujiː a motivujiː abi bili oxotɲi dojiːʒɟet do zamɲestnaːɲiː i ɲekolik desiːtek kilometruː otsveːho tr̩valeːho bidliʃce 
CZ015_70|train|podle poslední zastávané funkce je v naší databance třicet pět procent ředitelů a jim na roveň postavených řídících pracovníků|podle posledɲiː zastaːvaneː fuŋktse je v naʃiː databantse tr̝̊itset pjet protsent r̝eɟiteluː a jim naroveɲ postaveniːx r̝iːɟiːtsiːx pratsovɲiːkuː 
CZ015_71|train|pětadvacet procent zahrnuje asistenty poradce a samostatné hospodářské pracovníky|pjetadvatset protsend zahr̩nuje asistenti porattse a samostatneː hospodaːr̝skeː pratsovɲiːki 
CZ015_72|train|uchazeči vidí ve změně zaměstnání v padesáti pěti procentech cestu k širšímu uplatnění svých schopností a lepšímu ocenění svého pracovního nasazení v dvaceti pěti procentech v zabezpečení dalšího uplatnění neboť se nacházejí v podniku který je před reorganizací nebo restrukturalizací|uxazetʃi viɟiː ve zmɲeɲe zamɲestnaːɲiː v padesaːci pjeci protsentex tsestu k ʃirʃiːmu uplatɲeɲiː sviːx sxopnosciː a lepʃiːmu otseɲeɲiː sveːho pratsovɲiːho nasazeɲiː v dvatseci pjeci protsentex v zabespetʃeɲiː dalʃiːho uplatɲeɲiː neboc se naxaːzejiː v podɲiku kteriː je pr̝̊ed reorɡanizatsiː nebo restrukturalizatsiː 
CZ015_73|train|ve zbývajících případech vyplývá změna z nespokojenosti na dosavadním pracovišti a nedobrých pracovních a mezilidských vztahů|ve zbiːvajiːtsiːx pr̝̊iːpadex vipliːvaː zmɲena s nespokojenosci na dosavadɲiːm pratsoviʃci a nedobriːx pratsovɲiːx a mezilitskiːx fstahuː 
CZ015_74|train|doporučujeme jim také případnou rekvalifikaci potřebnou k uplatnění v nové profesi k novému profesnímu uplatnění|doporutʃujeme jim takeː pr̝̊iːpadnoʊ rekvalifikatsi potr̝̊ebnoʊ k uplatɲeɲiː v noveː profesi k noveːmu profesɲiːmu uplatɲeɲiː 
CZ015_75|train|zákazníci se sami přesvědčují že v databance manažerského svazového fondu jsou kvalitní manažeři specialisté na marketing personální práci a další otázky zdravotně psychologicky i jazykově přezkoušení|zaːkazɲiːtsi se sami pr̝̊esvjettʃujiː ʒe v databantse manaʒerskeːho svazoveːho fondu jsoʊ kvalitɲiː manaʒer̝i spetsialisteː namarketiŋk personaːlɲiː praːtsi a dalʃiː otaːski zdravotɲe psixoloɡitski i jazikovje pr̝̊eskoʊʃeɲiː 
CZ015_76|train|složení databanky manažerského svazového fondu k prvnímu lednu devatenáct set devadesát čtyři ukazuje že poptávka jednotlivců o nové zaměstnání převyšuje nabídku zejména v personální oblasti na druhé straně se nám nedostává zájemců o marketing a ekonomické oblasti|sloʒeɲiː databaŋki manaʒerskeːho svazoveːho fondu k pr̩vɲiːmu lednu devatenaːtst sed devadesaːt tʃtir̝i ukazuje ʒe poptaːfka jednotliftsuː onoveː zamɲestnaːɲiː pr̝̊eviʃuje nabiːtku zeɪmeːna v personaːlɲiː oblasci nadruheː straɲe se naːm nedostaːvaː zaːjemtsuː omarketiŋɡ a ekonomitskeː oblasci 
CZ015_77|train|hotelových kapacit je mnohem víc než současná poptávka|hoteloviːx kapatsit je mnohem viːts neʃ soʊtʃasnaː poptaːfka 
CZ015_78|train|z předpokládaného seznamu podniků které mají být nabídnuty k investování vybíráme jednoho typického představitele|s pr̝̊etpoklaːdaneːho seznamu podɲikuː ktereː majiː biːt nabiːdnuti k investovaːɲiː vibiːraːme jednoho tipitskeːho pr̝̊etstavitele 
CZ015_79|train|akcie dvaceti hotelů a devatenáct lázní patřily v první vlně privatizace k nejatraktivnějším|aktsije dvatseci hoteluː a devatenaːtst laːzɲiː patr̝̊ili v pr̩vɲiː vl̩ɲe privatizatse k nejatraktivɲejʃiːm 
CZ015_80|train|bylo to v době kdy se nebývale zvýšil zájem zahraničních turistů a podnikatelů o návštěvu české republiky především prahy|bilo to v dobje kdi se nebiːvale zviːʃil zaːjem zahraɲitʃɲiːx turistuː a podɲikateluː onaːfʃcevu tʃeskeː republiki pr̝̊edefʃiːm prahi 
CZ015_81|train|ekonomické údaje za léta devatenáct set osmdesát devět až devatenáct set devadesát jedna vypovídaly velmi optimisticky o hospodářských výsledcích a vyústily ve značný zájem diků o investování do těchto oborů|ekonomitskeː uːdaje zaleːta devatenaːtst set osmdesaːd devjet aʒ devatenaːtst sed devadesaːt jedna vipoviːdali velmi optimistitski o hospodaːr̝skiːx viːslettsiːx a viuːscili ve znatʃniː zaːjem dikuː o investovaːɲiː docexto oboruː 
CZ015_82|train|velké fondy byly při umísťování svěřených bodů většinou zdrženlivější|velkeː fondi bili pr̝̊i umiːscovaːɲiː svjer̝eniːɣ boduː vjetʃinoʊ zdr̩ʒenlivjejʃiː 
CZ015_83|train|bezesporu i proto že poměrně malé balíky akcií způsobovaly při velkém zájmu diků převahu poptávky a neúměrné zdražování akcií|bezesporu i proto ʒe pomɲerɲe maleː baliːki aktsiiː spuːsobovali pr̝̊ivelkeːm zaːjmu dikuː pr̝̊evahu poptaːfki a neuːmɲerneː zdraʒovaːɲiː aktsiiː 
CZ015_84|train|podle předběžných informací by zájemci měli mít možnost investovat do patnácti podniků včetně zbylých akcií z první vlny|podle pr̝̊edbjeʒniːx informatsiː bi zaːjemtsi mɲeli miːt moʒnost investovad dopatnaːtsci podɲikuː ftʃetɲe zbiliːx aktsiiː s pr̩vɲiː vl̩ni 
CZ015_85|train|mezi největší balíky patří opět akcie pražských hotelů forum a panorama hotelů a restaurací v mostě a karlových varech cestovní kanceláře čedok a lázní bohdaneč|mezi neɪvjetʃiː baliːki patr̝̊iː opjet aktsije praʃskiːx hoteluː forum a panorama hoteluː a restaʊratsiː v mosce a karloviːx varex tsestovɲiː kantselaːr̝e tʃedok a laːzɲiː bohdanetʃ 
CZ015_86|train|v nominální hodnotě představuje úhrnná nabídka akcií jen jedna a půl miliardy|v nominaːlɲiː hodnoce pr̝̊etstavuje uːhr̩naː nabiːtka aktsiiː jen jedna a puːl miliardi 
CZ015_87|train|více než rok po ukončení první vlny kuponové privatizace a půl roku po začátku obchodování akciemi na českém kapitálovém trhu je jasné že původní představy o výnosnosti tohoto odvětví je třeba opravit|viːtse neʒ rok po ukontʃeɲiː pr̩vɲiː vl̩ni kuponoveː privatizatse a puːl roku pozatʃaːtku opxodovaːɲiː aktsiemi natʃeskeːm kapitaːloveːm tr̩hu je jasneː ʒe puːvodɲiː pr̝̊etstavi o viːnosnosci tohoto odvjetviː je tr̝̊eba opravit 
CZ015_88|train|tvorbu zisku omezuje vysoká daň z přidané hodnoty na výstupech zatímco značná část vstupů je zatížena minimální sazbou odpočitatelné daně|tvorbu zisku omezuje visokaː daɲ s pr̝̊idaneː hodnoti naviːstupeɣ zaciːmtso znatʃnaː tʃaːst fstupuː je zaciːʒena minimaːlɲiː sazboʊ otpotʃitatelneː daɲe 
CZ015_89|train|ubytovací kapacity pražských interhotelů se během posledních tří let zhruba zdvojnásobily|ubitovatsiː kapatsiti praʃskiːx interhoteluː se bjehem posledɲiːx tr̝̊iː let shruba zdvojnaːsobili 
CZ015_90|train|systémové změny ovlivnily také ekonomické výsledky lázeňských společností|sisteːmoveː zmɲeni ovlivɲili takeː ekonomitskeː viːsletki laːzeɲskiːx spoletʃnosciː 
CZ015_91|train|rok devatenáct set devadesát tři byl specifický přechodem na nový způsob úhrady lázeňské péče nemocenskými pojišťovnami|rok devatenaːtst sed devadesaːt tr̝̊i bil spetsifitskiː pr̝̊exodem nanoviː spuːsob uːhradi laːzeɲskeː peːtʃe nemotsenskiːmi pojiʃcovnami 
CZ015_92|train|špatná situace vznikla na počátku roku kdy lékaři nebyli dostatečným způsobem motivováni na vydávání lázeňských poukazů pacientům a probíhala jednání o výši úhrady léčebných pobytů se zdravotní pojišťovnou|ʃpatnaː situatse vzɲikla napotʃaːtku roku kdi leːkar̝i nebili dostatetʃniːm spuːsobem motivovaːɲi na vidaːvaːɲiː laːzeɲskiːx poʊkazuː patsientuːm a probiːhala jednaːɲiː oviːʃi uːhradi leːtʃebniːx pobituː se zdravotɲiː pojiʃcovnoʊ 
CZ015_93|train|zbývající část klientely reprezentovaná takzvanými samoplátci nebo zahraničními hosty využívá lázeňská střediska velmi nerovnoměrně|zbiːvajiːtsiː tʃaːst klienteli reprezentovanaː takzvaniːmi samoplaːttsi nebo zahraɲitʃɲiːmi hosti viuʒiːvaː laːzeɲskaː str̝̊eɟiska velmi nerovnomɲerɲe 
CZ015_94|train|hotely a ještě více lázně čeká nezbytná obnova stavebních částí a vnitřního vybavení lůžkových a stravovacích kapacit i samotných balneoprovozů|hoteli a jeʃce viːtse laːzɲe tʃekaː nezbitnaː obnova stavebɲiːx tʃaːsciː a vɲitr̝̊ɲiːho vibaveɲiː luːʃkoviːx a stravovatsiːx kapatsit i samotniːɣ balneoprovozuː 
CZ015_95|train|uvedené vlivy se odrazily ve zhoršení hospodářských výsledků celého odvětví cestovního ruchu|uvedeneː vlivi se odrazili ve shorʃeɲiː hospodaːr̝skiːx viːsletkuː tseleːho odvjetviː tsestovɲiːho ruxu 
CZ015_96|train|dividendu vyplatily některé ziskové hotely zcela výjimečně za rok devatenáct set devadesát dva pražský hotel jalta a ih golf mariánské lázně z lázeňských společností ani jedna|dividendu viplacili ɲektereː ziskoveː hoteli stsela viːjimetʃɲe zarok devatenaːtst sed devadesaːd dva praʃskiː hotel jalta a ih ɡolf mariaːnskeː laːzɲe s laːzeɲskiːx spoletʃnosciː aɲi jedna 
CZ015_97|train|vývoj kurzů akcií hotelů i lázeňských zařízení je zatím příznivější v rm systému než na burze|viːvoj kurzuː aktsiiː hoteluː i laːzeɲskiːɣ zar̝iːzeɲiː je zaciːm pr̝̊iːzɲivjejʃiː v r̩m sisteːmu neʒ naburze 
CZ015_98|train|počáteční cenová úroveň daná poptávkou z první vlny byla dlouhodobě neudržitelná|potʃaːtetʃɲiː tsenovaː uːroveɲ danaː poptaːfkoʊ s pr̩vɲiː vl̩ni bila dloʊhodobje neʊdr̩ʒitelnaː 
CZ015_99|train|je to dáno především minimální poptávkou neboť kapitál operující na burze se zatím zaměřuje především na velké balíky akcií většina lázeňských společností nabízí pro obchodování nezajímavé množství kapitálu protože akcie jsou rozptýleny mezi vysoký počet majitelů u některých lázeňských společností jsou vlastníky převážně jednotlivci|je to daːno pr̝̊edefʃiːm minimaːlɲiː poptaːfkoʊ neboc kapitaːl operujiːtsiː naburze se zaciːm zamɲer̝uje pr̝̊edefʃiːm navelkeː baliːki aktsiiː vjetʃina laːzeɲskiːx spoletʃnosciː nabiːziː pro opxodovaːɲiː nezajiːmaveː mnoʃstviː kapitaːlu protoʒe aktsije jsoʊ rosptiːleni mezi visokiː potʃet majiteluː u ɲekteriːx laːzeɲskiːx spoletʃnosciː jsoʊ vlastɲiːki pr̝̊evaːʒɲe jednotliftsi 
CZ015_100|train|drobný investor musí počítat s tím že bude pravděpodobně převaha poptávky nad nabídkou a že získané akcie budou dosti drahé|drobniː investor musiː potʃiːtat s ciːm ʒe bude pravɟepodobɲe pr̝̊evaha poptaːfki nadnabiːtkoʊ a ʒe ziːskaneː aktsije budoʊ dosci draheː 
CZ015_101|train|tyto přístroje by se měly objevit i na našem trhu během krátké doby ale zatím v prodeji nejsou a není ani stanovena cena|tito pr̝̊iːstroje bi se mɲeli objevit i nanaʃem tr̩hu bjehem kraːtkeː dobi ale zaciːm v prodeji neɪsoʊ a neɲiː aɲi stanovena tsena 
CZ015_102|train|přesto nám dvě zastoupení renomovaných firem zřejmě z neznalosti předala podklady na neschválená zařízení|pr̝̊esto naːm dvje zastoʊpeɲiː renomovaniːx firem zr̝eɪmɲe s neznalosci pr̝̊edala potkladi na nesxvaːlenaː zar̝iːzeɲiː 
CZ015_103|train|náklady na jeho výrobu jsou z devadesáti procent tvořeny nákupem ropy jejíž cena na světových trzích v poslední době klesá|naːkladi najeho viːrobu jsoʊ s devadesaːci protsent tvor̝eni naːkupem ropi jejiːʃ tsena nasvjetoviːx tr̩ziːx v posledɲiː dobje klesaː 
CZ015_104|train|u obecních domů požaduje v průměru deset procent z nájemného a například v obvodu prahy osm je to podle smlouvy jen šedesát korun na nájemní jednotku bez ohledu zda jde o byt nebo nebytový prostor|u obetsɲiːɣ domuː poʒaduje v pruːmɲeru deset protsent s naːjemneːho a napr̝̊iːklad v obvodu prahi osm je to podle smloʊvi jen ʃedesaːt korun nanaːjemɲiː jednotku bezohledu zda jde obit nebo nebitoviː prostor 
CZ015_105|train|kolik lidí kteří násilí použijí si však uvědomí že jak se do lesa volá tak se z lesa ozývá|kolik liɟiː kter̝iː naːsiliː poʊʒijiː si fʃak uvjedomiː ʒe jak se dolesa volaː tak se s lesa oziːvaː 
CZ015_106|train|spolu s psychickým zhroucením a dalšími zdravotními potížemi může přijít i rozpad rodiny stejně jako vlastní firmy|spolu s psixitskiːm shroʊtseɲiːm a dalʃiːmi zdravotɲiːmi pociːʒemi muːʒe pr̝̊ijiːt i rospad roɟini steɪɲe jako vlastɲiː firmi 
CZ015_107|train|v této ceně je zahrnut katalog účastníků pronájem prostor pro jednání s partnery uveřejnění základních dat o firmě v katalogu možnost účastnit se sympozií rozvoj průmyslu a pokroky ve sdělování|v teːto tseɲe je zahr̩nut kataloɡ uːtʃastɲiːkuː pronaːjem prostor projednaːɲiː s partneri uver̝eɪɲeɲiː zaːkladɲiːɣ dat ofirmɲe v kataloɡu moʒnost uːtʃastɲit se simpoziiː rozvoj pruːmislu a pokroki ve zɟelovaːɲiː 
CZ015_108|train|s rozumnou a jasnou hospodářskou politikou to české republice nemusí moc dlouho trvat aby se opět zařadila mezi evropské průmyslově nejvyspělejší ekonomické země s odpovídající produktivitou práce a vším co k tomu patří|s rozumnoʊ a jasnoʊ hospodaːr̝skoʊ politikoʊ to tʃeskeː republitse nemusiː modʑ dloʊho tr̩vat abi se opjed zar̝aɟila mezi evropskeː pruːmislovje neɪvispjeleɪʃiː ekonomitskeː zemɲe s otpoviːdajiːtsiː produktivitoʊ praːtse a fʃiːm tso k tomu patr̝̊iː 
