file|split|txt|ipa
Train/Clean/Wav/GJ/20160328/GJ_20160328_028|train|以上 就是 我們 今天 的 國際 教育 看板 單元 各 位 聽眾 大家 好 在 今天 的 國際 教育 瞭望 單元 裡面 我們 請到 的 是 國立 新竹 教育 大學 幼兒 教育 學系 的 丘嘉慧丘 老師 丘 老師 請 跟 我們 的 聽眾 打一聲 招呼 各 位 聽眾 大家 好|i ʂɑŋ tɕiou ʂɭ wɔ mən tɕin tʰiɛn tə kʊɔ tɕi tɕiɑu y kʰan pan tan yan kə wei tʰiŋ tʂɔŋ tɑ tɕiɑ hɑu tsai tɕin tʰiɛn tə kʊɔ tɕi tɕiɑu y ɫiɑu wɑŋ tan yan ɫi miɛn wɔ mən tɕʰiŋ tɑu tə ʂɭ kʊɔ ɫi ɕin tʂu tɕiɑu y tɑ ɕyɛ jou ɚ tɕiɑu y ɕyɛ ɕi tə tɕʰiou tɕiɑ huei tɕʰiou ɫɑu ʂɭ tɕʰiou ɫɑu ʂɭ tɕʰiŋ kən wɔ mən tə tʰiŋ tʂɔŋ tɑ i ʂəŋ tʂɑu hu kə wei tʰiŋ tʂɔŋ tɑ tɕiɑ hɑu
Train/Clean/Wav/GJ/20160328/GJ_20160328_030|train|閱讀 素養 呢 它 是 指 我們 呢 可以 理解 或者 是 運用 書寫 語言 的 能力 所以 呢 我們 可以 從 各式各樣 的 文章 中 呢 去 獲取 這 個 文章 資訊 帶給 我們 的 意思 是 什麼 然後 呢 他 也 可以 在 有 了 這 個 閱讀 素養 呢 它 也 可以 透過 閱讀 學習到 知識|yɛ tu su jɑŋ nə tʰɑ ʂɭ tʂɭ wɔ mən nə kʰə i ɫi tɕiɛ hʊɔ tʂə ʂɭ yn jɔŋ ʂu ɕiɛ y jɛn tə nəŋ ɫi sʊɔ i nə wɔ mən kʰə i tsʰɔŋ kə ʂɭ kə jɑŋ tə wʊn tʂɑŋ tʂɔŋ nə tɕʰy hʊɔ tɕʰy tʂə kə wʊn tʂɑŋ ɕin ɕi tai kei wɔ mən tə i sɨ ʂɭ ʂən mə ʐan hou nə tʰɑ jɛ kʰə i tsai jou ɫə tʂə kə yɛ tu su jɑŋ nə tʰɑ jɛ kʰə i tʰou kʊɔ yɛ tu ɕyɛ ɕi tɑu tʂɭ ʂɭ
Train/Clean/Wav/GJ/20160328/GJ_20160328_027|train|而且 在 二零一四年 的 調查 發現 了 在 印度 的 四分 之 一 的 三年級 的 學生 只有 十分 之 一 他們 可以 很 流利 的 讀懂 二年級 的 教材 可是 到 了 八年級 的 時候 就 剩下 還 有 四分 之 一 的 學生 沒有 辦法 讀懂 二年級 的 教材 也 就是 可以 聯想到 為什麼 他們 的 數學 能力 也 沒有 進步 的 可能 原因 摟|ɚ tɕʰiɛ tsai ɚ ɫiŋ i sɨ niɛn tə tiɑu tʂʰɑ fɑ ɕiɛn ɫə tsai jin tu tə sɨ fən tʂɭ i tə san niɛn tɕi tə ɕyɛ ʂəŋ tʂɭ jou ʂɭ fən tʂɭ i tʰɑ mən kʰə i hən ɫiou ɫi tə tu tɔŋ ɚ niɛn tɕi tə tɕiɑu tsʰai kʰə ʂɭ tɑu ɫə pɑ niɛn tɕi tə ʂɭ hou tɕiou ʂəŋ ɕiɑ hai jou sɨ fən tʂɭ i tə ɕyɛ ʂəŋ mei jou pan fɑ tu tɔŋ ɚ niɛn tɕi tə tɕiɑu tsʰai jɛ tɕiou ʂɭ kʰə i ɫiɛn ɕiɑŋ tɑu wei ʂən mə tʰɑ mən tə ʂu ɕyɛ nəŋ ɫi jɛ mei jou tɕin pu tə kʰə nəŋ yan jin ɫou
Train/Clean/Wav/GJ/20160328/GJ_20160328_038|train|所謂 比較 高層次 的 這 個 閱讀 思考 呢 是 孩子 她 在 閱讀 完 這 個 文章 之後 他 必須 要去 做 一 些 推理 去 推敲 譬如說 它 有 一 些 題目 像 是 這是 在 二零零一年 出過 的 考題 譬如說 故事 的 作者 把 小 陶土 比喻成 一 個 人物 作者 這樣 的 比喻 是 要 讓 你 想像 什麼|sʊɔ wei pi tɕiɑu kɑu tsʰəŋ tsʰɨ tə tʂə kə yɛ tu sɨ kʰɑu nə ʂɭ hai tsɨ tʰɑ tsai yɛ tu wan tʂə kə wʊn tʂɑŋ tʂɭ hou tʰɑ pi ɕy jɑu tɕʰy tsʊɔ i ɕiɛ tʰuei ɫi tɕʰy tʰuei tɕʰiɑu pʰi ʐu ʂʊɔ tʰɑ jou i ɕiɛ tʰi mu ɕiɑŋ ʂɭ tʂə ʂɭ tsai ɚ ɫiŋ ɫiŋ i niɛn tʂʰu kʊɔ tə kʰɑu tʰi pʰi ʐu ʂʊɔ ku ʂɭ tə tsʊɔ tʂə pɑ ɕiɑu tʰɑu tʰu pi y tʂʰəŋ i kə ʐən w tsʊɔ tʂə tʂə jɑŋ tə pi y ʂɭ jɑu ʐɑŋ ni ɕiɑŋ ɕiɑŋ ʂən mə
Train/Clean/Wav/GJ/20160328/GJ_20160328_004|train|在 第 二 個 部分 呢 我們 請到 的 是 國家 教育 研究院 課程 及 教學 研究 中心 的 蔡 曉楓 老師 然後 在 教育 觀測站 這 個 單元 呢 就是 由 國家 教育 研究院 測驗 及 評量 研究 中心 的 蕭儒 棠來 接受 訪問 也 就是 我 自己 是 節目 非常 的 精彩 請 不要 走開 唷|tsai ti ɚ kə pu fən nə wɔ mən tɕʰiŋ tɑu tə ʂɭ kʊɔ tɕiɑ tɕiɑu y jɛn tɕiou yan kʰə tʂʰəŋ tɕi tɕiɑu ɕyɛ jɛn tɕiou tʂɔŋ ɕin tə tsʰai ɕiɑu fəŋ ɫɑu ʂɭ ʐan hou tsai tɕiɑu y kuan tsʰə tʂan tʂə kə tan yan nə tɕiou ʂɭ jou kʊɔ tɕiɑ tɕiɑu y jɛn tɕiou yan tsʰə jɛn tɕi pʰiŋ ɫiɑŋ jɛn tɕiou tʂɔŋ ɕin tə ɕiɑu ʐu tʰɑŋ ɫai tɕiɛ ʂou fɑŋ wʊn jɛ tɕiou ʂɭ wɔ tsɨ tɕi ʂɭ tɕiɛ mu fei tʂʰɑŋ tə tɕiŋ tsʰai tɕʰiŋ pu jɑu tsou kʰai y
Train/Clean/Wav/GJ/20160328/GJ_20160328_016|train|謝謝 婉卿 然後 從 我們 剛才 所 提到 的 各國 在 推動 閱讀 的 這 個 計畫 的 時候 無論 是 從 學校 或 從 家庭 都 會 有 不 一樣 的 措施 來 幫助 孩子 的 閱讀 習慣 閱讀 的 能力 的 提升|ɕiɛ ɕiɛ wan tɕʰiŋ ʐan hou tsʰɔŋ wɔ mən kɑŋ tsʰai sʊɔ tʰi tɑu tə kə kʊɔ tsai tʰuei tɔŋ yɛ tu tə tʂə kə tɕi huɑ tə ʂɭ hou w ɫʊn ʂɭ tsʰɔŋ ɕyɛ ɕiɑu hʊɔ tsʰɔŋ tɕiɑ tʰiŋ tou huei jou pu i jɑŋ tə tsʰʊɔ ʂɭ ɫai pɑŋ tʂu hai tsɨ tə yɛ tu ɕi kuan yɛ tu tə nəŋ ɫi tə tʰi ʂəŋ
Train/Clean/Wav/GJ/20160328/GJ_20160328_057|train|好 的 這 個 確實 是 很多 現場 老師 他們 也 會 有 這樣 的 疑慮 我們 在 施測 是 二零一六年 所以 今年 的 三月 份 就 會 正式 開始 施測 但是 我們 在 二零一五年 的 時候 我 就 已經 有 做 了 一 次 預試 也就是說 先 實施 看看|hɑu tə tʂə kə tɕʰyɛ ʂɭ ʂɭ hən tʊɔ ɕiɛn tʂʰɑŋ ɫɑu ʂɭ tʰɑ mən jɛ huei jou tʂə jɑŋ tə i ɫy wɔ mən tsai ʂɭ tsʰə ʂɭ ɚ ɫiŋ i ɫiou niɛn sʊɔ i tɕin niɛn tə san yɛ fən tɕiou huei tʂəŋ ʂɭ kʰai ʂɭ ʂɭ tsʰə tan ʂɭ wɔ mən tsai ɚ ɫiŋ i w niɛn tə ʂɭ hou wɔ tɕiou i tɕiŋ jou tsʊɔ ɫə i tsʰɨ y ʂɭ jɛ tɕiou ʂɭ ʂʊɔ ɕiɛn ʂɭ ʂɭ kʰan kʰan
Train/Clean/Wav/GJ/20160328/GJ_20160328_045|train|接下來 呢 我 還 有 一 個 問題 問題 會 一直 不斷 地 出來 就是 剛才 我們 有 在 教育 政策 上 或是 現場 有 做 了 一 些 改變 那 時間 會 過得 很 快 第 二 次 臺灣 又 要 參加 評比 了 二零一一年 的 結果 究竟 是 怎麼樣|tɕiɛ ɕiɑ ɫai nə wɔ hai jou i kə wʊn tʰi wʊn tʰi huei i tʂɭ pu tuan tə tʂʰu ɫai tɕiou ʂɭ kɑŋ tsʰai wɔ mən jou tsai tɕiɑu y tʂəŋ tsʰə ʂɑŋ hʊɔ ʂɭ ɕiɛn tʂʰɑŋ jou tsʊɔ ɫə i ɕiɛ kai piɛn nɑ ʂɭ tɕiɛn huei kʊɔ tə hən kʰuai ti ɚ tsʰɨ tʰai wan jou jɑu tsʰan tɕiɑ pʰiŋ pi ɫə ɚ ɫiŋ i i niɛn tə tɕiɛ kʊɔ tɕiou tɕiŋ ʂɭ tsən mə jɑŋ
Train/Clean/Wav/GJ/20160328/GJ_20160328_049|train|沒 錯 因為 現在 數位 閱讀 的 資訊 非常 的 多 所以 呢 閱讀 評比 的 這 個 呢 他們 也 看到 了 所以 在 二零一六年 開始 他們 就 會 加入 了 數位 閱讀 素養 的 這 個 評比|mei tsʰʊɔ jin wei ɕiɛn tsai ʂu tsɨ yɛ tu tə ɕin ɕi fei tʂʰɑŋ tə tʊɔ sʊɔ i nə yɛ tu pʰiŋ pi tə tʂə kə nə tʰɑ mən jɛ kʰan tɑu ɫə sʊɔ i tsai ɚ ɫiŋ i ɫiou niɛn kʰai ʂɭ tʰɑ mən tɕiou huei tɕiɑ ʐu ɫə ʂu tsɨ yɛ tu su jɑŋ tə tʂə kə pʰiŋ pi
Train/Clean/Wav/GJ/20160328/GJ_20160328_062|train|是 你 只要 鍵入 這樣 的 關鍵詞 它 出現 這 個 連接 你 點 進去 你 就 可以 看到 我們 臺灣 歷年來 參與 的 相關 結果 還 有 相關 的 資料 甚至 你 可以 看到 一些 測驗 的 題本 的 形式|ʂɭ ni tʂɭ jɑu tɕiɛn ʐu tʂə jɑŋ tə kuan tɕiɛn tsʰɨ tʰɑ tʂʰu ɕiɛn tʂə kə ɫiɛn tɕiɛ ni tiɛn tɕin tɕʰy ni tɕiou kʰə i kʰan tɑu wɔ mən tʰai wan ɫi niɛn ɫai tsʰan y tə ɕiɑŋ kuan tɕiɛ kʊɔ hai jou ɕiɑŋ kuan tə ʂu tɕy ʂən tʂɭ ni kʰə i kʰan tɑu i ɕiɛ tsʰə jɛn tə tʰi pən tə ɕiŋ ʂɭ
Train/Clean/Wav/GJ/20160328/GJ_20160328_053|train|或者 是 呢 在 很多 的 網站 當中 我 要去 怎麼 去 整合 然後 呢 去 評估 這 個 網站 它 是 不 是 可信 的 這 個 都 是 在 數位 閱讀 素養 裡面 呢 比 紙本 閱讀 素養 還要 多一些 的 這樣子 的 測驗 的 測量 的 方向|hʊɔ tʂə ʂɭ nə tsai hən tʊɔ tə wɑŋ tʂan tɑŋ tʂɔŋ wɔ jɑu tɕʰy tsən mə tɕʰy tɕi tʂʰəŋ ʐan hou nə tɕʰy pʰiŋ ku tʂə kə wɑŋ tʂan tʰɑ ʂɭ pu ʂɭ kʰə ɕin tə tʂə kə tou ʂɭ tsai ʂu tsɨ yɛ tu su jɑŋ ɫi miɛn nə pi tʂɭ pən yɛ tu su jɑŋ hai jɑu tʊɔ i ɕiɛ tə tʂə jɑŋ tsɨ tə tsʰə jɛn tə tsʰə ɫiɑŋ tə fɑŋ ɕiɑŋ
Train/Clean/Wav/GJ/20160328/GJ_20160328_002|train|我們 是 以 國際 教育 趨勢 為 我們 的 主軸 提供 各 位 有關 的 國際 重要 的 新聞 挑選 重要 的 或是 值得 我們 學習 的 一 些 國際 教育 訊息 提供給 您 深度 的 報導 讓 你 能夠 瞭解 最 新 的 最 深入 的 國際 教育 動態 希望 您 每週 一 晚上 能夠 準時 收聽|wɔ mən ʂɭ i kʊɔ tɕi tɕiɑu y tɕʰy ʂɭ wei wɔ mən tə tʂu tʂou tʰi kɔŋ kə wei jou kuan tə kʊɔ tɕi tʂɔŋ jɑu tə ɕin wʊn tʰiɑu ɕyan tʂɔŋ jɑu tə hʊɔ ʂɭ tʂɭ tə wɔ mən ɕyɛ ɕi tə i ɕiɛ kʊɔ tɕi tɕiɑu y ɕiɑu ɕi tʰi kɔŋ kei nin ʂən tu tə pɑu tɑu ʐɑŋ ni nəŋ kou ɫiɑu tɕiɛ tsuei ɕin tə tsuei ʂən ʐu tə kʊɔ tɕi tɕiɑu y tɔŋ tʰai ɕi wɑŋ nin mei tʂou i wan ʂɑŋ nəŋ kou tʂʊn ʂɭ ʂou tʰiŋ
Train/Clean/Wav/GJ/20160328/GJ_20160328_034|train|排名 第 二十二 名 那 這 個 排名 的 結果 我 想 我們 的 聽眾 聽 了 以後 也 會 覺得 很 驚訝 就是 說 其實 臺灣 參與 的 國際 評比 不只 這一 個 我們 在 數學 在 科學 也 有 相關 的 評比 可是 我們 參加 的 結果 其實 在 數學 科學 的 評比 方面 得到 的 結果 都 是 相當 不錯 的|pʰai miŋ ti ɚ ʂɭ ɚ miŋ nɑ tʂə kə pʰai miŋ tə tɕiɛ kʊɔ wɔ ɕiɑŋ wɔ mən tə tʰiŋ tʂɔŋ tʰiŋ ɫə i hou jɛ huei tɕyɛ tə hən tɕiŋ jɑ tɕiou ʂɭ ʂʊɔ tɕʰi ʂɭ tʰai wan tsʰan y tə kʊɔ tɕi pʰiŋ pi pu tʂɭ tʂə i kə wɔ mən tsai ʂu ɕyɛ tsai kʰə ɕyɛ jɛ jou ɕiɑŋ kuan tə pʰiŋ pi kʰə ʂɭ wɔ mən tsʰan tɕiɑ tə tɕiɛ kʊɔ tɕʰi ʂɭ tsai ʂu ɕyɛ kʰə ɕyɛ tə pʰiŋ pi fɑŋ miɛn tə tɑu tə tɕiɛ kʊɔ tou ʂɭ ɕiɑŋ tɑŋ pu tsʰʊɔ tə
Train/Clean/Wav/GJ/20160328/GJ_20160328_059|train|所以 這樣 的 話 我們 參加 這 個 評比 應該 不會 有 太 大 的 問題 尤其 我們 這幾年 做 了 這麼多 的 準備 我 想 我們 的 孩子 在 這一 方面 的 表現 應該 可以 如 我們 的 預期 還 有 更多 的 進步 這樣子 那 可是 呢 我們 接下來 我 有 很多 很多 的 問題 可能 聽眾 也 有 很多 的 問題 想要 問 但是 可能 真的 時間 上 的 關係|sʊɔ i tʂə jɑŋ tə huɑ wɔ mən tsʰan tɕiɑ tʂə kə pʰiŋ pi jiŋ kai pu huei jou tʰai tɑ tə wʊn tʰi jou tɕʰi wɔ mən tʂə tɕi niɛn tsʊɔ ɫə tʂə mə tʊɔ tə tʂʊn pei wɔ ɕiɑŋ wɔ mən tə hai tsɨ tsai tʂə i fɑŋ miɛn tə piɑu ɕiɛn jiŋ kai kʰə i ʐu wɔ mən tə y tɕʰi hai jou kəŋ tʊɔ tə tɕin pu tʂə jɑŋ tsɨ nɑ kʰə ʂɭ nə wɔ mən tɕiɛ ɕiɑ ɫai wɔ jou hən tʊɔ hən tʊɔ tə wʊn tʰi kʰə nəŋ tʰiŋ tʂɔŋ jɛ jou hən tʊɔ tə wʊn tʰi ɕiɑŋ jɑu wʊn tan ʂɭ kʰə nəŋ tʂən tə ʂɭ tɕiɛn ʂɑŋ tə kuan ɕi
Train/Clean/Wav/GJ/20160328/GJ_20160328_056|dev|在 這一 次 的 數位 的 失策 方面 我 還是 有 一 個 問題 就是 我們 的 孩子 或者 是 我們 自己 現在 常常 用 平板 手機 我們 就 很 會 在 那邊 滑 很 會點 可是 在 數位 的 這 次 的 施測 的 時候 我 會 擔心 說 孩子 會不會 對 打字 他 在 作答 的 時候 他 不 是 只有 選擇題 他 還 有 一 些要 打字 那 打字 這 方面 的 問題 我 有 一 些 擔心|tsai tʂə i tsʰɨ tə ʂu tsɨ tə ʂɭ tsʰə fɑŋ miɛn wɔ hai ʂɭ jou i kə wʊn tʰi tɕiou ʂɭ wɔ mən tə hai tsɨ hʊɔ tʂə ʂɭ wɔ mən tsɨ tɕi ɕiɛn tsai tʂʰɑŋ tʂʰɑŋ jɔŋ pʰiŋ pan ʂou tɕi wɔ mən tɕiou hən huei tsai nɑ piɛn huɑ hən huei tiɛn kʰə ʂɭ tsai ʂu tsɨ tə tʂə tsʰɨ tə ʂɭ tsʰə tə ʂɭ hou wɔ huei tan ɕin ʂʊɔ hai tsɨ huei pu huei tuei tɑ tsɨ tʰɑ tsai tsʊɔ tɑ tə ʂɭ hou tʰɑ pu ʂɭ tʂɭ jou ɕyan tsə tʰi tʰɑ hai jou i ɕiɛ jɑu tɑ tsɨ nɑ tɑ tsɨ tʂə fɑŋ miɛn tə wʊn tʰi wɔ jou i ɕiɛ tan ɕin
Train/Clean/Wav/GJ/20160328/GJ_20160328_015|train|那 因此 他們 也 在 全 德國 徵求 了 大概 一 萬一 千三百位 閱讀 教父 或是 教母 來 幫助 那 些 沒有 辦法 沒有 父母 陪伴 的 小朋友 讓 他們 來 陪伴 這 些 小朋友 一起 來 讀書 那 推動 閱讀 的 計畫 還 包括 了 閱讀 小 尖兵 由 閱讀 能力 比較 強 的 學生 在 學校 來 代理 整個 小朋友 還 有 學校 的 閱讀 風氣 呢|nɑ jin tsʰɨ tʰɑ mən jɛ tsai tɕʰyan tə kʊɔ tʂəŋ tɕʰiou ɫə tɑ kai i wan i tɕʰiɛn san pai wei yɛ tu tɕiɑu fu hʊɔ ʂɭ tɕiɑu mu ɫai pɑŋ tʂu nɑ ɕiɛ mei jou pan fɑ mei jou fu mu pʰei pan tə ɕiɑu pʰəŋ jou ʐɑŋ tʰɑ mən ɫai pʰei pan tʂə ɕiɛ ɕiɑu pʰəŋ jou i tɕʰi ɫai tu ʂu nɑ tʰuei tɔŋ yɛ tu tə tɕi huɑ hai pɑu kʰʊɔ ɫə yɛ tu ɕiɑu tɕiɛn piŋ jou yɛ tu nəŋ ɫi pi tɕiɑu tɕʰiɑŋ tə ɕyɛ ʂəŋ tsai ɕyɛ ɕiɑu ɫai tai ɫi tʂəŋ kə ɕiɑu pʰəŋ jou hai jou ɕyɛ ɕiɑu tə yɛ tu fəŋ tɕʰi nə
Train/Clean/Wav/GJ/20160328/GJ_20160328_050|test|那 在 數位 閱讀 這一 方面 它 加了 評比 後 它 這一 方面 的 評量 它 會 增加 了 哪 一 個 部分 的 一 些 評比 的 內容 譬如說 我們 以前 就是 紙本 的 在 閱讀 的 時候 然後 我 現在 換成 在 電子 載具 上面 閱讀 中間 的 不 一樣 它 依 在 這 方面 的 測驗 它 有 一 些 新 的 作法 那 它 新 的 作法 它 的 評量 的 內容 還 包含 哪 些|nɑ tsai ʂu tsɨ yɛ tu tʂə i fɑŋ miɛn tʰɑ tɕiɑ ɫə pʰiŋ pi hou tʰɑ tʂə i fɑŋ miɛn tə pʰiŋ ɫiɑŋ tʰɑ huei tsəŋ tɕiɑ ɫə nɑ i kə pu fən tə i ɕiɛ pʰiŋ pi tə nei ʐɔŋ pʰi ʐu ʂʊɔ wɔ mən i tɕʰiɛn tɕiou ʂɭ tʂɭ pən tə tsai yɛ tu tə ʂɭ hou ʐan hou wɔ ɕiɛn tsai huan tʂʰəŋ tsai tiɛn tsɨ tsai tɕy ʂɑŋ miɛn yɛ tu tʂɔŋ tɕiɛn tə pu i jɑŋ tʰɑ i tsai tʂə fɑŋ miɛn tə tsʰə jɛn tʰɑ jou i ɕiɛ ɕin tə tsʊɔ fɑ nɑ tʰɑ ɕin tə tsʊɔ fɑ tʰɑ tə pʰiŋ ɫiɑŋ tə nei ʐɔŋ hai pɑu han nɑ ɕiɛ
Train/Clean/Wav/GJ/20160328/GJ_20160328_005|test|在 國際 教育 看板 的 這 個 單元 我們 今天 的 主題 就是 閱讀 跟 評量 那 我們 知道 美國 在 各 個 領域 其實 都 是 扮演 領頭羊 的 角色 它 有 很多 創新 的 想法 或者 一些 不 一樣 的 概念 會 提出來 然後 我們 其 他 各國 呢 也 會 作為 重要 的 參考 那 可不可以 請問 婉卿 在 這一 個 有關 閱讀 這一 方面 美國 最近 有 一 些 特別 的 一 些 作法 可以 給 我們 參考 嗎|tsai kʊɔ tɕi tɕiɑu y kʰan pan tə tʂə kə tan yan wɔ mən tɕin tʰiɛn tə tʂu tʰi tɕiou ʂɭ yɛ tu kən pʰiŋ ɫiɑŋ nɑ wɔ mən tʂɭ tɑu mei kʊɔ tsai kə kə ɫiŋ y tɕʰi ʂɭ tou ʂɭ pan jɛn ɫiŋ tʰou jɑŋ tə tɕyɛ sə tʰɑ jou hən tʊɔ tʂʰuɑŋ ɕin tə ɕiɑŋ fɑ hʊɔ tʂə i ɕiɛ pu i jɑŋ tə kai niɛn huei tʰi tʂʰu ɫai ʐan hou wɔ mən tɕʰi tʰɑ kə kʊɔ nə jɛ huei tsʊɔ wei tʂɔŋ jɑu tə tsʰan kʰɑu nɑ kʰə pu kʰə i tɕʰiŋ wʊn wan tɕʰiŋ tsai tʂə i kə jou kuan yɛ tu tʂə i fɑŋ miɛn mei kʊɔ tsuei tɕin jou i ɕiɛ tʰə piɛ tə i ɕiɛ tsʊɔ fɑ kʰə i kei wɔ mən tsʰan kʰɑu mɑ
Train/Clean/Wav/GJ/20160328/GJ_20160328_020|train|可是 也 有 一 些 學者 說 這 些 因為 閱讀 能力 不佳 而 被 留級 的 三年級 的 學生 跟 他們 同儕 進行 比較 直到 七年級 後 還是 他們 的 閱讀 跟 數學 跟 科學 的 表現 依然 表現 得 不 夠好 所以 應該 怎麼辦 呢|kʰə ʂɭ jɛ jou i ɕiɛ ɕyɛ tʂə ʂʊɔ tʂə ɕiɛ jin wei yɛ tu nəŋ ɫi pu tɕiɑ ɚ pei ɫiou tɕi tə san niɛn tɕi tə ɕyɛ ʂəŋ kən tʰɑ mən tʰɔŋ tʂʰai tɕin ɕiŋ pi tɕiɑu tʂɭ tɑu tɕʰi niɛn tɕi hou hai ʂɭ tʰɑ mən tə yɛ tu kən ʂu ɕyɛ kən kʰə ɕyɛ tə piɑu ɕiɛn i ʐan piɑu ɕiɛn tə pu kou hɑu sʊɔ i jiŋ kai tsən mə pan nə
Train/Clean/Wav/GJ/20160328/GJ_20160328_047|train|我們 在 零六年 之後 非常 關心 孩子 的 高層次 的 理解 能力 的 這 個 部分 呢 我們 也 看到 了 我們 的 孩子 呢 在 二零一一年 呢 有 顯著 的 進步|wɔ mən tsai ɫiŋ ɫiou niɛn tʂɭ hou fei tʂʰɑŋ kuan ɕin hai tsɨ tə kɑu tsʰəŋ tsʰɨ tə ɫi tɕiɛ nəŋ ɫi tə tʂə kə pu fən nə wɔ mən jɛ kʰan tɑu ɫə wɔ mən tə hai tsɨ nə tsai ɚ ɫiŋ i i niɛn nə jou ɕiɛn tʂu tə tɕin pu
Train/Clean/Wav/GJ/20160328/GJ_20160328_036|train|沒 錯 我們 在 參加完 第 一 次 二零零六年 的 測驗 結果 卻 實 帶給 我們 非常 大 的 震撼 因為 就 如 剛剛 主持人 講 的 我們 的 就是 科學 數學 表現 都 是 全世界 前五 名 為什麼|mei tsʰʊɔ wɔ mən tsai tsʰan tɕiɑ wan ti i tsʰɨ ɚ ɫiŋ ɫiŋ ɫiou niɛn tə tsʰə jɛn tɕiɛ kʊɔ tɕʰyɛ ʂɭ tai kei wɔ mən fei tʂʰɑŋ tɑ tə tʂən han jin wei tɕiou ʐu kɑŋ kɑŋ tʂu tʂʰɭ ʐən tɕiɑŋ tə wɔ mən tə tɕiou ʂɭ kʰə ɕyɛ ʂu ɕyɛ piɑu ɕiɛn tou ʂɭ tɕʰyan ʂɭ tɕiɛ tɕʰiɛn w miŋ wei ʂən mə
Train/Clean/Wav/GJ/20160328/GJ_20160328_041|train|卻 實是 所以 呢 我們 就 根據 這樣子 的 研究 結果 我們 就 開始 來 省思 我們 的 教學 現場 是 不 是 我們 在 教學 上 要 做 些什麼樣 的 改變 所以 教育部 呢 和 許多 的 教育 專家 學者 就 一起 開始 攜手 合作 我們 就 啟動 了 一 系列 的 推動 閱讀 的 計畫|tɕʰyɛ ʂɭ ʂɭ sʊɔ i nə wɔ mən tɕiou kən tɕy tʂə jɑŋ tsɨ tə jɛn tɕiou tɕiɛ kʊɔ wɔ mən tɕiou kʰai ʂɭ ɫai ʂəŋ sɨ wɔ mən tə tɕiɑu ɕyɛ ɕiɛn tʂʰɑŋ ʂɭ pu ʂɭ wɔ mən tsai tɕiɑu ɕyɛ ʂɑŋ jɑu tsʊɔ ɕiɛ ʂən mə jɑŋ tə kai piɛn sʊɔ i tɕiɑu y pu nə hə ɕy tʊɔ tə tɕiɑu y tʂuan tɕiɑ ɕyɛ tʂə tɕiou i tɕʰi kʰai ʂɭ ɕiɛ ʂou hə tsʊɔ wɔ mən tɕiou tɕʰi tɔŋ ɫə i ɕi ɫiɛ tə tʰuei tɔŋ yɛ tu tə tɕi huɑ
Train/Clean/Wav/GJ/20160328/GJ_20160328_061|train|好 的 老師 們 就是 聽眾 們 如果 對於 或者 是 剛剛 主持人 提到 的 數位 閱讀 素養 相關 的 資訊 呢 有 興趣 的 話 呢 你 可以 從來 搜尋 可以 上 我們 的 網站 那你 在 呢 鍵入 閱讀 與 學習 研究室|hɑu tə ɫɑu ʂɭ mən tɕiou ʂɭ tʰiŋ tʂɔŋ mən ʐu kʊɔ tuei y hʊɔ tʂə ʂɭ kɑŋ kɑŋ tʂu tʂʰɭ ʐən tʰi tɑu tə ʂu tsɨ yɛ tu su jɑŋ ɕiɑŋ kuan tə ɕin ɕi nə jou ɕiŋ tɕʰy tə huɑ nə ni kʰə i tsʰɔŋ ɫai sou sʊɔ kʰə i ʂɑŋ wɔ mən tə wɑŋ tʂan nɑ ni tsai nə tɕiɛn ʐu yɛ tu y ɕyɛ ɕi jɛn tɕiou ʂɭ
Train/Clean/Wav/GJ/20160328/GJ_20160328_019|train|可是 到底 這樣 的 留級 政策 是否 真的 能夠 幫助 三年級 的 小朋友 的 能力 能夠 跟上 三年級 應該 有 的 程度 呢 這 個 就 有 兩 種 看法 摟 那 根據 他們 的 調查 美國人 也 非常 的 相信 閱讀 呢 是 他們 將來 學術 成功 的 一 個 關鍵 那 有 很多 州 就 開始 要求 只要 他們 閱讀 表現 不佳 的 小朋友 就 一定 要 留級|kʰə ʂɭ tɑu ti tʂə jɑŋ tə ɫiou tɕi tʂəŋ tsʰə ʂɭ fou tʂən tə nəŋ kou pɑŋ tʂu san niɛn tɕi tə ɕiɑu pʰəŋ jou tə nəŋ ɫi nəŋ kou kən ʂɑŋ san niɛn tɕi jiŋ kai jou tə tʂʰəŋ tu nə tʂə kə tɕiou jou ɫiɑŋ tʂɔŋ kʰan fɑ ɫou nɑ kən tɕy tʰɑ mən tə tiɑu tʂʰɑ mei kʊɔ ʐən jɛ fei tʂʰɑŋ tə ɕiɑŋ ɕin yɛ tu nə ʂɭ tʰɑ mən tɕiɑŋ ɫai ɕyɛ ʂu tʂʰəŋ kɔŋ tə i kə kuan tɕiɛn nɑ jou hən tʊɔ tʂou tɕiou kʰai ʂɭ jɑu tɕʰiou tʂɭ jɑu tʰɑ mən yɛ tu piɑu ɕiɛn pu tɕiɑ tə ɕiɑu pʰəŋ jou tɕiou i tiŋ jɑu ɫiou tɕi
